NCID,NameC,NameE,NameF,Pinyin,PYA,Strokes,Description,ICF2,IDF2,TF2,MAX2,Boy,Girl,ScoreC,ScoreMax,ScoreAvg,ScoreMin,ScoreStd,IsFree
83566,菲月,菲,月,Fei Yue,FY,15,诗词，花自芳菲月自华。,205,321,733,29,0.0062,0.9938,79,94,84,75,3.7796,101
71351,羽思,羽,思,Yu Si,YS,15,诗词，天风入羽思江湖。,142,320,879,51,0.1061,0.8939,78,95,85,75,4.4673,101
61927,若茹,若,茹,Ruo Ru,RR,17,诗词，客若远来亦堪茹。,156,319,1030,44,0.0103,0.9897,80,92,82,73,4.2199,101
47453,悦晴,悦,晴,Yue Qing,YQ,22,诗词，喜悦还随鸟雀晴。,158,318,1371,80,0.041,0.959,80,95,84,76,4.5667,101
62736,艺月,艺,月,Yi Yue,YY,8,诗词，艺兰月月颁新令。,164,318,1016,78,0.0559,0.9441,81,96,88,77,4.9346,11
74144,沁月,沁,月,Qin Yue,QY,11,诗词，露华香沁庭中月。,160,317,842,39,0.033,0.967,79,94,82,74,4.5904,101
76611,依柳,依,柳,Yi Liu,YL,17,诗词，依依杨柳。,158,317,808,66,0.1065,0.8935,76,92,80,73,4.085,101
68019,逸晴,逸,晴,Yi Qing,YQ,23,诗词，轻盈逸致宜晴霁。,147,315,928,45,0.086,0.914,81,96,87,78,4.4234,101
63641,雨月,雨,月,Yu Yue,YY,12,诗词，露如轻雨月如霜。,189,312,999,106,0.0644,0.9356,81,95,86,74,5.2052,101
57860,妍月,妍,月,Yan Yue,YY,11,诗词，妍姿艳月映。,176,311,1111,167,0.0018,0.9982,80,96,86,77,4.4543,101
76627,云诗,云,诗,Yun Shi,YS,12,诗词，月中吟就白云诗。,147,311,811,68,0.2819,0.7181,77,92,83,74,4.4167,101
58304,盈月,盈,月,Ying Yue,YY,13,诗词，盈盈如月。,158,310,1101,208,0.0249,0.9751,79,95,83,75,4.4759,101
85360,云菁,云,菁,Yun Jing,YJ,15,诗词，坐看云岫菁英显。,165,309,715,39,0.0741,0.9259,80,96,86,77,4.2591,101
85320,薇茹,薇,茹,Wei Ru,WR,25,诗词，采薇及茹芝。,191,307,716,53,0.0002,0.9998,80,95,83,76,4.0221,11
54648,宇诗,宇,诗,Yu Shi,YS,14,诗词，玉宇无尘合有诗。,141,306,1182,259,0.3527,0.6473,78,95,85,77,4.5055,101
78430,泽薇,泽,薇,Ze Wei,ZW,24,诗词，泽我西山薇。,156,304,789,57,0.0299,0.9701,82,96,87,77,4.7115,101
74333,云妍,云,妍,Yun Yan,YY,11,诗词，花色烘云春正妍。,161,303,840,68,0.0075,0.9925,83,96,89,79,4.4626,101
40948,俊含,俊,含,Jun Han,JH,16,诗词，俊含金气翎如雪。,137,301,1600,228,0.1753,0.8247,80,96,85,76,4.9505,101
55015,嘉语,嘉,语,Jia Yu,JY,23,诗词，嘉评秀语赞纷纷。,166,299,1174,92,0.2908,0.7092,81,96,89,79,4.1444,101
49442,奕茹,奕,茹,Yi Ru,YR,18,诗词，君家奕叶居茹溪。,151,297,1313,189,0.019,0.981,81,96,88,77,4.5963,10
69314,怡思,怡,思,Yi Si,YS,17,诗词，怡神散发思采薇。,162,296,908,65,0.0712,0.9288,79,96,86,76,4.6614,11
84234,芷月,芷,月,Zhi Yue,ZY,11,诗词，涧芷汀荃泛月澜。,168,296,727,47,0.0086,0.9914,80,96,85,76,4.6211,11
66614,语思,语,思,Yu Si,YS,18,诗词，因风寄语遥相思。,152,290,949,63,0.0198,0.9802,78,95,83,75,4.5228,101
59209,梦柳,梦,柳,Meng Liu,ML,20,诗词，春风如梦柳丝长。,134,289,1083,66,0.064,0.936,76,88,80,72,3.6591,101
63701,琳璇,琳,璇,Lin Xuan,LX,27,诗词，琳宫起璇榜。,136,288,998,76,0.0047,0.9953,80,96,84,76,4.3414,10
45400,涵淇,涵,淇,Han Qi,HQ,22,诗词，诵诗涵泳淇泉绿。,141,287,1438,245,0.1761,0.8239,80,96,84,75,4.9496,100
56216,熙茹,熙,茹,Xi Ru,XR,23,诗词，熙朝仕版快茹征。,147,286,1146,64,0.0384,0.9616,80,96,84,75,4.8935,10
68618,懿璇,懿,璇,Yi Xuan,YX,37,诗词，懿范树璇闺。,130,285,918,70,0.031,0.969,80,96,85,78,3.8744,10
77154,羽墨,羽,墨,Yu Mo,YM,21,诗词，白羽鹅翻洗墨池。,159,285,805,135,0.2804,0.7196,74,92,79,73,4.1399,11
101469,云悦,云,悦,Yun Yue,YY,14,诗词，朝见白云悦。,195,285,582,30,0.2517,0.7483,81,95,86,77,4.3976,101
70024,浩怡,浩,怡,Hao Yi,HY,18,诗词，烟波浩荡堪怡性。,132,283,898,45,0.3707,0.6293,83,96,89,77,4.7405,101
62695,云淇,云,淇,Yun Qi,YQ,15,诗词，挹庇云淇。,151,280,1017,142,0.3529,0.6471,80,96,86,75,5.1244,101
98746,云羽,云,羽,Yun Yu,YY,10,诗词，风驭云轩鹤羽轻。,171,280,600,37,0.3542,0.6458,82,96,88,79,4.6031,101
66809,亦茹,亦,茹,Yi Ru,YR,15,诗词，蔬亦美可茹。,128,277,947,48,0.0215,0.9785,80,96,88,77,4.5205,101
108468,姿薇,姿,薇,Zi Wei,ZW,25,诗词，清姿早濯薇垣露。,180,277,538,34,0.0005,0.9995,82,96,86,77,3.5199,10
103965,云姿,云,姿,Yun Zi,YZ,13,诗词，惠风心性彩云姿。,161,274,565,33,0.0255,0.9745,79,94,84,77,4.1232,101
74015,亦诗,亦,诗,Yi Shi,YS,14,诗词，花竹亦诗香。,130,272,845,150,0.2689,0.7311,77,95,83,75,4.5777,101
61767,语墨,语,墨,Yu Mo,YM,24,诗词，高谈妙语翰墨香。,157,271,1034,90,0.0622,0.9378,74,92,80,74,3.8002,101
90668,云珂,云,珂,Yun Ke,YK,13,诗词，白云为带月为珂。,131,271,666,38,0.4088,0.5912,78,95,84,76,4.5136,101
71264,宛晴,宛,晴,Wan Qing,WQ,20,诗词，宛宛晴莺鸣。,137,270,881,67,0.0091,0.9909,79,95,83,76,3.9341,100
72826,睿诗,睿,诗,Rui Shi,RS,22,诗词，睿文诗播乐。,144,269,860,65,0.2094,0.7906,77,92,80,75,4.1613,11
62370,涵茹,涵,茹,Han Ru,HR,20,诗词，涵古茹今学力深。,140,264,1023,102,0.0091,0.9909,80,95,84,76,4.5326,10
81556,浩妍,浩,妍,Hao Yan,HY,17,诗词，浩荡长河曙色妍。,133,263,754,48,0.0416,0.9584,83,96,87,77,5.1537,100
123621,凝思,凝,思,Ning Si,NS,25,诗词，凝情不语空所思。,169,257,458,22,0.0209,0.9791,77,87,78,73,2.8533,101
38031,童舒,童,舒,Tong Shu,TS,24,诗词，儿童眉宇亦先舒。,127,254,1726,876,0.2186,0.7814,78,90,78,74,3.2051,101
68509,湘淇,湘,淇,Xiang Qi,XQ,23,诗词，飞落潇湘淇水濒。,128,254,920,110,0.2281,0.7719,80,95,82,74,5.1056,101
84343,悦诗,悦,诗,Yue Shi,YS,18,诗词，悦我诗书。,140,248,726,44,0.1451,0.8549,77,92,80,74,4.0672,101
103421,悦思,悦,思,Yue Si,YS,19,诗词，悦思随鹿依丰菅。,143,247,568,28,0.1074,0.8926,78,93,81,75,4.1031,101
89733,湘晴,湘,晴,Xiang Qing,XQ,24,诗词，湘江烟水晓初晴。,120,244,675,80,0.0509,0.9491,80,96,85,77,4.5298,101
96102,嘉诗,嘉,诗,Jia Shi,JS,22,诗词，嘉禾山水尽君诗。,126,244,623,52,0.2496,0.7504,78,94,85,75,4.5724,101
74635,舒语,舒,语,Shu Yu,SY,21,诗词，心舒语还简。,133,243,836,93,0.0966,0.9034,80,96,86,78,4.1948,101
80239,紫语,紫,语,Zi Yu,ZY,21,诗词，喃喃紫燕春风语。,142,242,769,77,0.098,0.902,80,96,87,77,4.0617,100
97509,忆晴,忆,晴,Yi Qing,YQ,16,诗词，长忆看花溪雪晴。,133,241,610,35,0.0283,0.9717,80,95,85,76,4.1289,100
85922,晨诗,晨,诗,Chen Shi,CS,19,诗词，见君晨兴诗。,116,240,710,68,0.2436,0.7564,77,94,83,75,4.3457,101
87799,亦思,亦,思,Yi Si,YS,15,诗词，我亦思君。,124,238,682,60,0.2069,0.7931,78,95,84,74,5.1213,101
100935,心璇,心,璇,Xin Xuan,XX,19,诗词，心运璇玑。,139,238,576,37,0.0439,0.9561,80,95,84,74,5.0186,10
93127,一柳,一,柳,Yi Liu,YL,10,诗词，春江一曲柳千条。,108,234,642,77,0.4155,0.5845,76,90,82,72,4.1241,101
69706,欣禾,欣,禾,Xin He,XH,13,诗词，秋老欣禾熟。,112,231,903,105,0.2807,0.7193,78,95,84,77,4.3952,101
81400,童语,童,语,Tong Yu,TY,21,诗词，儿童笑语喧。,126,229,756,187,0.2585,0.7415,78,92,80,74,3.5297,101
91560,晨璇,晨,璇,Chen Xuan,CX,26,诗词，萧晨企璇汉。,119,229,659,55,0.0512,0.9488,80,96,85,76,4.6377,10
93769,依思,依,思,Yi Si,YS,17,诗词，杨柳依依旅思长。,129,229,634,66,0.0543,0.9457,78,95,84,74,5.2283,101
77589,元馨,元,馨,Yuan Xin,YX,24,诗词，宋元诗礼留芳馨。,107,228,800,161,0.2047,0.7953,82,96,88,76,4.7274,11
90456,艺诗,艺,诗,Yi Shi,YS,12,诗词，绝艺诗书画并工。,114,227,668,47,0.1072,0.8928,78,94,84,74,4.6947,101
112521,倚晴,倚,晴,Yi Qing,YQ,22,诗词，独倚雪初晴。,132,227,514,25,0.0373,0.9627,79,94,84,76,3.4654,100
99040,语星,语,星,Yu Xing,YX,18,诗词，寄语天河牛女星。,136,225,589,41,0.2133,0.7867,80,95,85,75,5.0676,101
112352,雨知,雨,知,Yu Zhi,YZ,16,诗词，好雨知时节。,122,225,516,38,0.3339,0.6661,77,94,84,75,4.1373,101
69723,奕诗,奕,诗,Yi Shi,YS,17,诗词，奕世诗书贯胸臆。,91,223,902,254,0.2454,0.7546,78,93,84,75,4.0677,101
92620,佳柳,佳,柳,Jia Liu,JL,17,诗词，佳句晓风杨柳岸。,105,223,650,37,0.1905,0.8095,77,90,83,75,3.78,11
105269,一诗,一,诗,Yi Shi,YS,9,诗词，一诗成似一花开。,124,220,558,36,0.3258,0.6742,77,92,84,75,4.355,101
137413,丝柳,丝,柳,Si Liu,SL,14,诗词，丝丝杨柳莺声近。,162,220,401,23,0.0217,0.9783,74,85,75,71,2.5405,101
88058,潇晴,潇,晴,Xiao Qing,XQ,26,诗词，潇湘昨夜雨初晴。,109,219,690,86,0.0273,0.9727,80,96,85,75,4.5193,101
64095,知遥,知,遥,Zhi Yao,ZY,21,诗词，孰知天地遥。,90,216,987,285,0.4828,0.5172,76,90,79,72,3.5974,101
105582,元菲,元,菲,Yuan Fei,YF,15,诗词，元夕芳菲。,113,216,556,42,0.1072,0.8928,81,93,85,75,4.6908,101
56264,桐语,桐,语,Tong Yu,TY,19,诗词，梧桐细语秋传信。,118,215,1130,284,0.3364,0.6636,78,92,79,73,3.7729,101
174423,浩漫,浩,漫,Hao Man,HM,24,诗词，碧海之波浩漫漫。,171,215,295,14,0.3142,0.6858,76,86,77,73,2.7735,100
95643,熙晴,熙,晴,Xi Qing,XQ,26,诗词，冬暖熙熙作午晴。,113,211,627,67,0.1442,0.8558,80,96,84,75,4.9856,101
65986,岚心,岚,心,Lan Xin,LX,11,诗词，岚烟瀑雨清心颜。,119,210,961,140,0.0896,0.9104,78,95,84,77,3.8044,11
103012,怡诗,怡,诗,Yi Shi,YS,16,诗词，奏我怡轩诗。,116,209,573,32,0.0975,0.9025,78,96,85,76,4.7343,11
60030,宸语,宸,语,Chen Yu,CY,19,诗词，枫宸天语沛温词。,111,208,1067,253,0.4496,0.5504,79,95,84,75,3.8713,101
86322,禹晴,禹,晴,Yu Qing,YQ,21,诗词，禹门九万晴涛绿。,108,207,706,191,0.1009,0.8991,80,95,84,77,4.3236,10
213083,萱诗,萱,诗,Xuan Shi,XS,20,诗词，山丹萱草不禁诗。,195,207,226,8,0.0441,0.9559,76,89,78,75,2.4501,11
90116,奕思,奕,思,Yi Si,YS,18,诗词，奕奕思何长。,91,206,671,101,0.1875,0.8125,79,95,86,75,4.7631,101
99517,知语,知,语,Zhi Yu,ZY,17,诗词，知有阆风花解语。,118,206,581,34,0.3926,0.6074,79,95,84,77,3.8424,101
96350,卓思,卓,思,Zhuo Si,ZS,17,诗词，卓女才多含绮思。,94,205,619,70,0.1964,0.8036,77,88,79,71,4.1625,101
113436,萧晴,萧,晴,Xiao Qing,XQ,23,诗词，风色萧萧日色晴。,124,204,510,35,0.0376,0.9624,79,96,84,78,3.7699,100
110803,羽诗,羽,诗,Yu Shi,YS,14,诗词，翠羽听诗霜簌簌。,110,203,524,35,0.1433,0.8567,77,94,83,74,4.6268,101
103088,辰语,辰,语,Chen Yu,CY,16,诗词，良辰笑语。,124,202,573,60,0.346,0.654,80,96,84,75,4.2796,11
111261,晨晴,晨,晴,Chen Qing,CQ,23,诗词，晨来雨渐晴。,105,202,522,38,0.075,0.925,80,93,84,74,4.679,101
196751,凝璐,凝,璐,Ning Lu,NL,33,诗词，凝水成冰截璐方。,170,202,252,14,0.0076,0.9924,79,89,81,75,2.6429,10
112673,昕晴,昕,晴,Xin Qing,XQ,20,诗词，渐舒昕日作晴明。,111,200,514,38,0.0379,0.9621,80,95,83,74,4.5904,11
121792,元心,元,心,Yuan Xin,YX,8,诗词，依依元是故人心。,118,199,467,46,0.4674,0.5326,79,92,84,72,4.3631,101
132326,辰思,辰,思,Chen Si,CS,16,诗词，辰阳夕宿有沉思。,117,198,418,24,0.2335,0.7665,78,93,81,74,4.3874,101
122515,雯星,雯,星,Wen Xing,WX,21,诗词，已是明雯星露会。,106,197,463,37,0.0847,0.9153,80,92,84,75,4.2551,101
100796,潇语,潇,语,Xiao Yu,XY,23,诗词，潇湘莺语自关关。,107,195,588,59,0.1208,0.8792,80,95,84,77,3.7877,101
113273,丝思,丝,思,Si Si,SS,14,诗词，千丝万缕是相思。,104,195,506,40,0.0106,0.9894,76,89,79,72,3.5216,101
119456,佳梓,佳,梓,Jia Zi,JZ,19,诗词，佳城惜梓桐。,114,195,478,42,0.299,0.701,77,95,84,77,4.1434,11
85609,奥涵,奥,涵,Ao Han,AH,23,诗词，奥义涵其中。,113,192,713,117,0.2401,0.7599,79,94,81,75,3.9855,10
121728,若柳,若,柳,Ruo Liu,RL,17,诗词，未若柳絮因风起。,114,190,463,44,0.2045,0.7955,76,86,77,70,3.5427,100
83752,知颖,知,颖,Zhi Ying,ZY,21,诗词，敏知才脱颖。,81,189,731,97,0.1234,0.8766,82,95,85,75,4.8316,101
108127,沐晴,沐,晴,Mu Qing,MQ,19,诗词，开怀共沐晚晴天。,102,189,540,93,0.0854,0.9146,79,92,80,73,4.1448,100
156544,欣思,欣,思,Xin Si,XS,17,诗词，花木欣欣春思回。,128,188,340,23,0.0847,0.9153,79,93,84,75,4.6104,101
92768,熙语,熙,语,Xi Yu,XY,23,诗词，熙熙笑语。,114,187,650,62,0.4519,0.5481,80,95,84,76,4.6959,101
130536,知欣,知,欣,Zhi Xin,ZX,16,诗词，知音相遇两欣然。,93,186,429,48,0.4207,0.5793,82,95,86,75,4.2688,101
97387,涵墨,涵,墨,Han Mo,HM,26,诗词，青涵墨彩。,113,185,613,62,0.2639,0.7361,74,90,78,72,3.7358,101
118091,靖诗,靖,诗,Jing Shi,JS,21,诗词，梅经和靖诗堪画。,95,184,485,40,0.2539,0.7461,77,92,80,74,4.3905,101
110338,依淇,依,淇,Yi Qi,YQ,19,诗词，依然淇澳。,98,180,527,58,0.1011,0.8989,80,95,86,75,4.5568,10
132242,涵思,涵,思,Han Si,HS,20,诗词，江涵璧月号相思。,90,176,422,31,0.0984,0.9016,78,92,82,73,4.2598,101
100612,嫣语,嫣,语,Yan Yu,YY,23,诗词，姹紫嫣红花解语。,101,175,590,58,0.0077,0.9923,79,91,81,75,3.2787,101
123827,涵诗,涵,诗,Han Shi,HS,19,诗词，元气长涵老杜诗。,85,175,454,47,0.1334,0.8666,77,91,79,72,4.2676,101
120129,欣梓,欣,梓,Xin Zi,XZ,19,诗词，更欣桑梓共分辉。,86,172,475,50,0.2581,0.7419,77,94,83,73,4.392,101
134778,韵语,韵,语,Yun Yu,YY,22,诗词，松声泉韵如相语。,109,172,412,37,0.053,0.947,80,95,83,74,4.7358,101
133122,含语,含,语,Han Yu,HY,16,诗词，长啸清风含雪语。,101,169,419,32,0.1361,0.8639,79,92,81,73,3.759,101
107470,诺思,诺,思,Nuo Si,NS,19,诗词，千金一诺两怀思。,82,167,525,75,0.0971,0.9029,76,83,74,69,3.2263,11
137611,元怡,元,怡,Yuan Yi,YY,12,诗词，上元芳景自熙怡。,103,166,401,26,0.1484,0.8516,83,96,88,79,4.4752,11
152858,浩晴,浩,晴,Hao Qing,HQ,22,诗词，江波浩荡江天晴。,83,165,352,39,0.3609,0.6391,80,92,84,74,4.5807,101
154978,默思,默,思,Mo Si,MS,25,诗词，默默常如有所思。,106,165,344,39,0.1465,0.8535,76,83,73,68,2.6885,101
99831,妍语,妍,语,Yan Yu,YY,16,诗词，妍语含英姿。,100,164,595,49,0.0044,0.9956,80,96,85,76,4.2571,101
117213,茗语,茗,语,Ming Yu,MY,18,诗词，茗碗香烟笑语温。,98,164,489,49,0.1686,0.8314,80,94,83,76,4.0453,101
140751,菲语,菲,语,Fei Yu,FY,20,诗词，缪图菲语何足记。,98,164,380,32,0.0154,0.9846,79,93,82,74,3.8127,101
126162,予墨,予,墨,Yu Mo,YM,19,诗词，予知淡笔墨。,96,162,447,46,0.4044,0.5956,74,88,77,71,3.5898,101
120965,睿知,睿,知,Rui Zhi,RZ,22,诗词，聪明睿知自然生。,87,161,471,108,0.4874,0.5126,76,91,80,73,3.9709,101
124041,萧语,萧,语,Xiao Yu,XY,20,诗词，萧萧来竹语。,104,161,457,47,0.1606,0.8394,79,93,83,77,3.2782,101
136292,依星,依,星,Yi Xing,YX,17,诗词，依依星月夜初分。,96,161,402,42,0.4354,0.5646,80,94,85,74,5.5164,101
148865,元涵,元,涵,Yuan Han,YH,15,诗词，太虚元气涵鸿蒙。,96,161,363,18,0.3911,0.6089,81,93,85,74,4.9492,11
126300,忆思,忆,思,Yi Si,YS,13,诗词，相忆思迢迢。,92,160,447,34,0.0757,0.9243,78,90,79,72,4.4729,101
149259,雨语,雨,语,Yu Yu,YY,17,诗词，疏风细雨和春语。,105,159,311,16,0.1468,0.8532,81,94,85,74,5.2576,101
109343,艺语,艺,语,Yi Yu,YY,13,诗词，谈玄谈艺语如珠。,87,158,533,45,0.1288,0.8712,81,96,87,77,4.8146,100
116897,靖思,靖,思,Jing Si,JS,22,诗词，烽烟未靖切忧思。,86,158,490,70,0.1945,0.8055,78,93,83,74,4.4682,101
136188,晴语,晴,语,Qing Yu,QY,21,诗词，雨晴春鸟语叮咛。,94,156,406,43,0.0622,0.9378,79,93,83,76,3.497,101
133119,梦梓,梦,梓,Meng Zi,MZ,22,诗词，梦寐桑梓情难忘。,81,155,419,35,0.1103,0.8897,76,91,81,73,4.3045,101
144768,知菲,知,菲,Zhi Fei,ZF,19,诗词，遥知江树已芳菲。,84,154,376,27,0.0867,0.9133,80,95,84,77,4.1605,10
137323,忻语,忻,语,Xin Yu,XY,16,诗词，忻忻笑语喧闾阎。,95,151,402,56,0.1949,0.8051,79,92,82,77,3.0486,11
148239,诗墨,诗,墨,Shi Mo,SM,23,诗词，谪仙诗墨今何在。,85,151,365,31,0.3861,0.6139,74,88,78,71,3.9082,100
158394,妍思,妍,思,Yan Si,YS,16,诗词，妍思茂春华。,90,151,336,27,0.0025,0.9975,78,93,82,73,4.198,101
99085,函语,函,语,Han Yu,HY,17,诗词，琅函仙语出天台。,89,149,601,133,0.1268,0.8732,79,92,81,74,3.6075,11
152934,亦语,亦,语,Yi Yu,YY,15,诗词，亦是诗家语。,98,148,351,21,0.3118,0.6882,80,95,85,76,4.3322,101
130880,浩伊,浩,伊,Hao Yi,HY,16,诗词，浩浩伊江水。,90,145,428,106,0.4491,0.5509,81,93,84,74,5.0898,101
139646,诺诗,诺,诗,Nuo Shi,NS,18,诗词，漫寻一诺题诗约。,81,145,393,31,0.1316,0.8684,75,83,74,70,2.6875,11
128989,知含,知,含,Zhi Han,ZH,15,诗词，红重知含雨露偏。,72,144,436,33,0.1421,0.8579,78,92,81,73,4.1858,101
148298,舒柳,舒,柳,Shu Liu,SL,21,诗词，涌金门外风舒柳。,66,144,364,40,0.1132,0.8868,76,89,79,72,3.9115,101
114086,珂语,珂,语,Ke Yu,KY,18,诗词，珂佩共聆天上语。,77,141,506,67,0.1522,0.8478,79,93,82,73,4.1743,101
138594,韵星,韵,星,Yun Xing,YX,22,诗词，韵动满天星。,95,141,398,119,0.3017,0.6983,80,91,83,73,4.3755,101
229869,元羽,元,羽,Yuan Yu,YY,10,诗词，上元羽客出桃蹊。,97,140,203,9,0.4811,0.5189,82,94,86,75,4.9239,101
170621,元萌,元,萌,Yuan Meng,YM,15,诗词，元始萌蘖。,69,138,304,21,0.3046,0.6954,79,92,82,71,4.9309,100
127304,怡墨,怡,墨,Yi Mo,YM,23,诗词，怡然治纨墨。,75,137,442,44,0.2011,0.7989,75,92,81,74,4.5574,101
161571,舒星,舒,星,Shu Xing,SX,21,诗词，明月舒空映小星。,78,137,327,30,0.4523,0.5477,80,92,84,75,4.1261,11
179094,伊星,伊,星,Yi Xing,YX,15,诗词，伊昔春星过草堂。,88,137,285,22,0.3871,0.6129,80,94,86,74,4.6127,101
206315,知羽,知,羽,Zhi Yu,ZY,14,诗词，知是羽林儿。,109,137,236,17,0.423,0.577,81,94,82,73,4.7927,100
155476,程思,程,思,Cheng Si,CS,21,诗词，云程千里思依依。,71,134,344,35,0.1959,0.8041,78,91,81,73,4.1984,101
163661,元舒,元,舒,Yuan Shu,YS,16,诗词，元气浩浩随卷舒。,73,133,320,34,0.3962,0.6038,80,92,84,75,4.3175,101
162483,亦墨,亦,墨,Yi Mo,YM,21,诗词，我亦曾亲翰墨香。,84,132,325,27,0.4613,0.5387,74,91,80,72,4.6314,100
182056,琳思,琳,思,Lin Si,LS,21,诗词，琳宫清净思悠哉。,85,130,278,20,0.0198,0.9802,78,88,80,72,3.7882,11
162708,元卉,元,卉,Yuan Hui,YH,9,诗词，元气旭卉。,58,128,324,43,0.0402,0.9598,80,96,86,76,5.1066,100
227268,瑶思,瑶,思,Yao Si,YS,23,诗词，瑶想琼思。,91,128,206,16,0.0346,0.9654,77,87,77,72,3.4264,101
203627,依诗,依,诗,Yi Shi,YS,16,诗词，依依又赋诗。,80,127,240,16,0.0749,0.9251,77,94,83,74,4.6796,101
166304,知怡,知,怡,Zhi Yi,ZY,16,诗词，知足神自怡。,67,126,315,35,0.1211,0.8789,82,95,86,75,4.6487,100
154641,欣柳,欣,柳,Xin Liu,XL,17,诗词，欣欣柳色如相得。,64,125,346,50,0.1611,0.8389,77,91,82,74,4.0664,101
198231,伊诗,伊,诗,Yi Shi,YS,14,诗词，伊阙林峦诗境远。,72,125,248,19,0.0622,0.9378,77,94,83,74,5.0919,101
197905,晨梓,晨,梓,Chen Zi,CZ,22,诗词，晨行梓道中。,72,124,250,21,0.462,0.538,76,91,80,73,4.3823,10
156597,知悦,知,悦,Zhi Yue,ZY,18,诗词，心知和乐悦未央。,71,123,341,16,0.3101,0.6899,80,94,83,74,4.427,101
152884,心柳,心,柳,Xin Liu,XL,13,诗词，君心如柳枝。,70,122,351,87,0.2874,0.7126,76,88,78,71,4.4997,101
159683,知韵,知,韵,Zhi Yun,ZY,21,诗词，因知韵语尽仙风。,72,122,321,23,0.0978,0.9022,79,94,83,75,4.5877,101
234984,欣诗,欣,诗,Xin Shi,XS,16,诗词，欣看浩气盈诗卷。,82,122,197,12,0.1154,0.8846,78,92,82,75,4.6824,101
164423,忆诗,忆,诗,Yi Shi,YS,12,诗词，暮云春树忆诗人。,65,121,319,97,0.1035,0.8965,77,90,80,72,4.416,101
164530,知萌,知,萌,Zhi Meng,ZM,19,诗词，谁知巧思中萌芽。,63,119,319,43,0.2573,0.7427,78,92,80,73,4.6785,10
204950,知予,知,予,Zhi Yu,ZY,12,诗词，知予忆白云。,69,119,237,20,0.3,0.7,78,91,82,76,3.5974,101
172456,冉星,冉,星,Ran Xing,RX,14,诗词，白云冉冉连星辰。,63,118,300,27,0.4122,0.5878,77,83,75,69,3.1665,101
178617,卓诗,卓,诗,Zhuo Shi,ZS,16,诗词，百年卓茂传诗印。,64,118,286,26,0.2562,0.7438,76,89,79,73,4.2384,101
146227,佳墨,佳,墨,Jia Mo,JM,23,诗词，佳墨匀研。,71,116,372,53,0.2714,0.7286,75,91,82,74,3.8942,101
136981,知妍,知,妍,Zhi Yan,ZY,15,诗词，知亲翰墨妍。,67,115,405,117,0.01,0.99,82,96,87,79,4.024,100
179310,晨柳,晨,柳,Chen Liu,CL,20,诗词，晨烟著柳行。,59,115,285,27,0.3215,0.6785,76,87,79,73,3.6947,101
171332,湘柳,湘,柳,Xiang Liu,XL,21,诗词，梦绕潇湘柳。,67,113,303,30,0.2384,0.7616,76,86,76,70,4.0744,101
197065,心梓,心,梓,Xin Zi,XZ,15,诗词，久知心远怀桑梓。,59,112,250,25,0.4224,0.5776,76,92,82,74,4.477,11
191589,博诗,博,诗,Bo Shi,BS,20,诗词，博得池生春草诗。,63,111,261,24,0.4746,0.5254,77,90,80,72,4.5052,101
195985,涵知,涵,知,Han Zhi,HZ,19,诗词，涵泳从容只自知。,60,111,253,35,0.3559,0.6441,76,90,80,72,3.9248,101
197331,若梓,若,梓,Ruo Zi,RZ,19,诗词，君才若杞梓。,64,111,251,22,0.3178,0.6822,76,88,77,71,4.1857,100
178412,宛星,宛,星,Wan Xing,WX,17,诗词，宛若疏星傍晓阑。,62,109,287,41,0.2579,0.7421,79,91,81,72,3.9894,100
179448,漫诗,漫,诗,Man Shi,MS,22,诗词，漫卷诗书喜欲狂。,58,108,285,45,0.0396,0.9604,75,82,74,70,2.9427,101
189954,楠梓,楠,梓,Nan Zi,NZ,24,诗词，楩楠杞梓总良材。,61,108,256,32,0.1843,0.8157,74,85,74,71,3.4327,101
210052,梦知,梦,知,Meng Zhi,MZ,19,诗词，梦知归路远。,48,104,230,33,0.143,0.857,76,87,80,71,3.8334,101
211269,沁诗,沁,诗,Qin Shi,QS,15,诗词，一泓清可沁诗脾。,60,103,228,24,0.0647,0.9353,76,88,77,71,4.3203,101
218692,萌星,萌,星,Meng Xing,MX,20,诗词，阳萌两日寿星光。,61,103,218,24,0.3115,0.6885,79,88,78,72,4.1235,10
205510,宛诗,宛,诗,Wan Shi,WS,16,诗词，宛转馀诗情。,55,102,237,23,0.0352,0.9648,76,88,79,74,3.5812,100
228794,嘉柳,嘉,柳,Jia Liu,JL,23,诗词，嘉鱼碧柳贯金鳞。,52,101,205,14,0.3286,0.6714,77,91,83,75,4.2042,101
296983,默知,默,知,Mo Zhi,MZ,24,诗词，默知神自明。,88,101,140,18,0.4647,0.5353,74,79,72,69,2.243,101
181474,妍诗,妍,诗,Yan Shi,YS,15,诗词，花妍鸟鸣画嵌诗。,66,100,280,24,0.0036,0.9964,77,92,81,73,4.6475,101
190215,依墨,依,墨,Yi Mo,YM,23,诗词，纸影依微墨色明。,64,100,261,37,0.1587,0.8413,74,92,81,73,4.7241,101
221360,伊墨,伊,墨,Yi Mo,YM,21,诗词，伊谁醉墨图银笺。,69,100,214,32,0.1338,0.8662,74,92,81,74,4.1607,101
206542,玮诗,玮,诗,Wei Shi,WS,16,诗词，一编瑰玮尊诗史。,53,99,235,20,0.1221,0.8779,77,90,79,72,4.4782,10
